px,py
-6467.7,8611.96
-6465.01,8616.85
-6462.39,8621.77
-6459.84,8626.7
-6457.35,8631.65
-6454.93,8636.62
-6452.59,8641.61
-6450.32,8646.6
-6448.13,8651.61
-6446.02,8656.62
-6443.99,8661.64
-6442.03,8666.65
-6440.15,8671.67
-6438.35,8676.69
-6436.64,8681.7
-6435,8686.7
-6433.44,8691.7
-6431.96,8696.68
-6430.55,8701.64
-6429.23,8706.59
-6428.04,8711.57
-6426.93,8716.53
-6425.9,8721.47
-6424.82,8726.47
-6423.82,8731.44
-6422.88,8736.39
-6422.02,8741.31
-6421.22,8746.2
-6420.49,8751.05
-6419.83,8755.88
-6419.23,8760.66
-6418.69,8765.41
-6418.22,8770.13
-6417.8,8774.8
-6417.44,8779.44
-6417.14,8784.03
-6416.9,8788.59
-6416.71,8793.1
-6416.57,8797.57
-6416.49,8801.99
-6416.45,8806.37
-6416.45,8810.71
-6416.5,8815
-6416.59,8819.25
-6416.73,8823.45
-6416.91,8827.61
-6417.13,8831.72
-6417.4,8835.78
-6417.7,8839.79
-6418.04,8843.76
-6418.42,8847.68
-6418.83,8851.55
-6419.28,8855.38
-6419.77,8859.16
-6420.29,8862.89
-6420.84,8866.57
-6421.42,8870.2
-6422.03,8873.79
-6422.68,8877.33
-6423.35,8880.83
-6424.05,8884.27
-6424.78,8887.67
-6425.54,8891.03
-6426.32,8894.33
-6427.13,8897.59
-6427.97,8900.8
-6428.83,8903.97
-6429.71,8907.09
-6430.62,8910.17
-6431.55,8913.2
-6432.51,8916.18
-6433.49,8919.12
-6434.49,8922.02
-6435.51,8924.87
-6436.56,8927.68
-6437.63,8930.44
-6438.71,8933.16
-6439.82,6440.5
-6440.95,6443.13
-6442.1,6445.72
-6443.27,6448.27
-6444.46,6450.77
-6445.7,6453.21
-6446.96,6455.6
-6448.24,6457.96
-6449.54,6460.27
-6450.86,6462.54
-6452.21,6465.06
-6453.58,6467.54
-6454.97,6469.99
-6456.37,6472.4
-6458.13,6474.26
-6459.91,6476.09
-6461.69,6477.9
-6463.49,6479.67
-6465.3,6481.41
-6467,6483.32
-6468.71,6485.21
-6470.42,6487.06
-6472.15,6488.89
-6473.89,6490.68
-6475.63,6492.45
-6477.39,6494.18
-6479.16,6495.89
-6480.93,6497.57
-6482.72,6499.22
-6484.51,6500.84
-6486.31,6502.43
-6488.12,6504
-6489.95,6505.53
-6491.78,6507.04
-6493.62,6508.52
-6495.47,6509.97
-6497.32,6511.39
-6499.19,6512.78
-6501.07,6514.15
-6502.95,6515.49
-6504.85,6516.8
-6506.75,6518.09
-6508.66,6519.35
-6510.58,5059.01
-6512.51,5060.21
-6514.45,5061.39
-6516.39,5062.54
-6518.35,5063.66
-6520.32,5064.75
-6522.3,5065.81
-6524.29,5066.85
-6526.28,5067.86
-6528.29,5068.84
-6530.3,5069.8
-6532.32,5070.73
-6534.35,5071.63
-6536.39,5072.51
-6538.43,5073.37
-6540.49,5074.19
-6542.55,5074.99
-6544.62,5075.76
-6546.7,5076.51
-6548.78,5077.23
-6550.88,5077.93
-6552.98,5078.59
-6555.09,5079.23
-6557.21,5079.85
-6559.34,5080.44
-6561.47,5081
-6563.62,5081.53
-6565.77,5082.04
-6567.93,5082.52
-7353.43,5082.98
-7355.6,5083.41
-7357.78,5083.81
-7359.97,5084.18
-7362.17,5084.52
-7364.37,5084.84
-7366.58,5085.13
-7368.8,5085.4
-7370.95,5085.66
-7373.11,5085.89
-7375.27,5086.1
-7377.45,5086.28
-7379.63,5086.43
-7381.82,5086.55
-7384.02,5086.65
-3684.89,5086.71
-3687.1,5086.74
-3688.28,5087.32
-3689.46,5087.87
-3691.06,5088.11
-3692.66,5088.33
-3694.27,5088.51
-3695.88,5088.65
-3697.48,5088.77
-3699.1,5088.84
-3700.71,5088.89
-3702.32,5088.9
-3703.94,5088.87
-3705.55,5088.81
-3707.17,5088.71
-3708.79,5088.57
-3710.4,5088.4
-3712.02,5088.19
-3713.64,5087.94
-3715.26,5087.66
-3716.88,5087.33
-3718.49,5086.96
-3720.11,5086.55
-3721.73,5086.11
-3723.34,5085.62
-3724.95,5085.09
-3726.57,5084.53
-3728.18,5083.92
-3729.78,5083.26
-3731.39,5082.57
-3732.99,5081.82
-3734.59,5081.04
-3736.18,5080.21
-3737.97,5079.52
-3739.76,5078.79
-3741.42,5077.86
-3743.08,5076.9
-3744.59,5076.05
-3746.1,5075.17
-3747.61,5074.24
-3749.12,5073.28
-3750.63,5072.28
-3752.13,5071.23
-3753.64,5070.15
-3755.13,5069.02
-3756.63,5067.86
-3758.12,5066.65
-3759.6,5065.4
-3761.08,5064.1
-3761.94,5063.26
-3762.78,5062.39
-3763.84,5061.38
-3764.89,5060.33
-3765.92,5059.24
-3766.94,5058.12
-3767.95,5056.95
-3768.95,5055.74
-3769.93,5054.49
-3770.9,5053.2
-3771.86,5051.87
-3772.79,9776.62
-3773.71,9775.21
-3774.62,9773.75
-3775.51,9772.25
-3776.38,9770.72
-3777.23,9769.14
-3778.06,9767.51
-3778.87,9765.85
-3779.66,9764.14
-3780.43,9762.4
-3781.18,9760.61
-3781.91,9758.78
-3782.61,9756.9
-3783.3,9754.99
-3783.95,9753.03
-3784.59,9751.04
-3785.2,9749
-3785.78,9746.92
-3786.34,9744.8
-3786.87,9742.65
-3787.38,9740.45
-3787.85,9738.21
-3788.31,9735.94
-3788.73,9733.62
-3789.12,9731.27
-3789.49,9728.88
-3789.83,9726.46
-3790.14,9724
-3790.42,9721.5
-3790.67,9718.97
-3790.89,9716.39
-3791.07,9713.79
-3791.23,9711.14
-3791.35,9708.47
-3791.45,9705.77
-3791.52,9703.03
-3791.55,9700.27
-3791.56,9697.48
-3791.54,9694.65
-3791.49,9691.81
-3791.96,9689.24
-3792.41,9686.65
-3792.82,9684.03
-3793.2,9681.39
-3793.54,9678.73
-3793.85,9676.04
-3794.13,9673.33
-3795.18,9669.75
-3796.19,9666.14
-3797.18,9662.5
-3798.13,9658.83
-3799.06,9655.15
-3799.95,9651.43
-3800.82,9647.69
-3801.65,9643.93
-3802.46,9640.15
-3803.24,9636.34
-3803.99,9632.51
-3804.72,9628.66
-3805.41,9624.8
-3806.08,9620.91
-3806.73,9617
-3807.35,9613.08
-3807.94,9609.14
-3808.51,9605.18
-3809.06,9601.21
-3809.58,9597.22
-3810.08,9593.22
-3810.56,9589.2
-3811.01,9585.17
-3811.45,9581.13
-3811.86,9577.08
-3812.26,9573.01
-3812.63,9568.94
-3812.99,9564.85
-3813.33,9560.75
-3813.65,9556.65
-3813.95,9552.53
-3814.24,9548.41
-3814.51,9544.28
-3814.77,9540.14
-3815.01,9535.99
-3815.24,9531.84
-3815.46,9527.69
-3815.67,9523.52
-3815.86,9519.36
-3816.04,9515.18
-3815.67,9511.05
-3815.29,9506.91
-3814.89,9502.77
-3814.49,9498.63
-3814.07,9494.48
-3813.64,9490.33
-3813.2,9486.18
-3812.76,9482.03
-3812.3,9477.88
-3811.84,9473.72
-3811.36,9469.57
-3810.89,9465.41
-3810.4,9461.26
-3809.91,9457.1
-3809.42,9452.95
-3808.92,9448.79
-3808.42,9444.64
-3807.91,9440.5
-3807.41,9436.35
-3807.07,9432.36
-3806.72,9428.37
-3806.38,9424.39
-3805.9,9420.44
-3805.42,9416.5
-3804.94,9412.57
-3804.47,9408.63
-3804,9404.69
-3803.53,9400.76
-3803.06,9396.83
-3802.61,9392.9
-3802.15,9388.98
-3801.73,9385.04
-3801.32,9381.1
-3800.91,9377.17
-3800.37,9373.34
-3801.48,9370.59
-3802.64,9367.85
-3803.85,9365.11
-3805.1,9362.38
-3806.41,9359.66
-3807.76,9356.95
-3809.17,9354.24
-3810.63,9351.54
-3812.14,9348.85
-3813.71,9346.16
-3815.33,9343.48
-3817.01,9340.8
-3818.74,9338.12
-3820.53,9335.44
-3822.38,9332.77
-3824.29,9330.09
-3826.26,9327.42
-3828.29,9324.74
-3830.38,9322.06
-3832.53,9319.38
-3834.74,9316.69
-3837.01,9313.99
-3839.35,9311.29
-3841.74,9308.57
-3844.2,9305.84
-3846.72,9303.1
-3849.31,9300.35
-3851.95,9297.57
-3854.65,9294.78
-3857.42,9291.96
-3860.25,9289.12
-3863.13,9286.25
-3866.07,9283.35
-3869.07,9280.43
-3872.13,9277.47
-3875.23,9274.47
-3878.39,9271.44
-3881.6,9268.36
-3884.86,9265.24
-3888.16,9262.08
-3891.5,9258.87
-3894.88,9255.61
-3898.29,9252.3
-3901.74,9248.94
-3905.48,9245.77
-3909.25,9242.56
-3914.14,9239.16
-3919.06,9235.69
-3924,9232.16
-3928.95,9228.56
-3933.91,9224.89
-3938.88,9221.16
-3943.84,9217.36
-3948.8,9213.5
-3953.76,9209.57
-3958.7,9205.58
-3963.62,9201.53
-3968.52,9197.43
-3973.4,9193.27
-3978.25,9189.06
-3983.07,9184.81
-3987.85,9180.51
-3989.96,9178.04
-3992.1,9175.6
-3993.93,9175.3
-3995.77,9175.04
-3997.62,9174.81
-3999.47,9174.62
-4001.33,9174.46
-4003.19,9174.34
-4005.05,9174.26
-4006.92,9174.21
-4008.79,9174.2
-4010.65,9174.23
-4013.16,9174.13
-4015.65,9174.08
-4018.14,9174.05
-4020.44,9174.54
-4022.72,9175.06
-4024.99,9175.63
-4027.25,9176.23
-4029.49,9176.87
-4031.72,9177.55
-4033.93,9178.26
-4036.12,9179.02
-4038.3,9179.81
-4040.45,9180.64
-4042.58,9181.51
-4044.69,9182.42
-4046.77,9183.37
-4048.83,9184.35
-4050.87,9185.38
-4052.87,9186.44
-4054.85,9187.54
-4056.81,9188.67
-4058.73,9189.85
-4060.62,9191.06
-4062.48,9192.31
-4064.31,9193.6
-4066.1,9194.93
-4067.86,9196.29
-4069.59,9197.69
-4071.27,9199.13
-4072.92,9200.61
-4074.54,9202.12
-4076.11,9203.67
-4077.64,9205.26
-4079.13,9206.88
-4080.58,9208.54
-4081.99,9210.24
-4083.36,9211.98
-4084.68,9213.75
-4085.95,9215.56
-4087.18,9217.41
-4088.36,9219.3
-4089.49,9221.22
-4090.58,9223.18
-4091.62,9225.17
-4092.6,9227.2
-4093.54,9229.27
-4094.43,9231.38
-4095.26,9233.52
-4096.41,9235.73
-4097.51,9237.95
-4098.55,9240.19
-4099.53,9242.44
-4100.46,9244.7
-4101.32,9246.97
-4102.13,9249.26
-4102.89,9251.55
-4102.43,9253.62
-4101.91,9255.7
-4101.34,9257.77
-4100.71,6657.78
-4100.03,6659.85
-4099.29,6661.92
-4098.5,6663.99
-4098.65,6666.97
-4098.77,6669.95
-4098.85,6672.96
-4098.9,6675.97
-4099.39,6679.21
-4099.85,6682.47
-4099.73,6684.66
-4099.59,6686.86
-4099.42,6689.08
-4099.23,6691.32
-4099.02,6693.57
-4098.79,6695.84
-4098.53,6698.12
-4098.25,6700.42
-4097.95,6702.74
-4097.63,6705.08
-4097.29,6707.43
-4096.93,6709.79
-4096.56,6712.18
-4096.17,6714.58
-4095.77,6717.01
-4095.35,6719.44
-4094.93,6721.9
-4094.49,6724.38
-4094.04,6726.87
-4093.59,6729.39
-4093.14,6731.92
-4092.68,6734.47
-4092.22,6737.05
-4091.76,6739.64
-4091.3,6742.26
-4090.85,6744.9
-4090.41,6747.57
-4089.98,6750.26
-4089.56,6752.97
-4089.16,6755.71
-4088.78,6758.47
-4088.42,6761.25
-4088.08,6764.05
-4087.78,6766.88
-4087.51,6769.73
-4087.27,6772.6
-4087.08,6775.49
-4086.93,6778.41
-4086.84,6781.34
-4086.8,6784.3
-4086.81,6787.27
-4086.89,6790.27
-4087.04,6793.28
-4087.27,6796.3
-4087.57,6799.34
-4087.97,6802.39
-4088.45,6805.45
-4089.03,6808.51
-4089.71,6811.58
-4090.5,6814.64
-4091.4,6817.7
-4092.42,6820.75
-4093.57,6823.78
-4094.84,6826.79
-4096.24,6829.77
-4097.77,6832.72
-4099.45,6835.63
-4101.26,6838.49
-4103.22,6841.31
-4105.31,6844.06
-4107.55,6846.75
-4109.94,6849.36
-4112.46,6851.9
-4115.12,6854.34
-4117.91,6856.7
-4120.84,6858.96
-4123.89,6861.12
-4127.07,6863.17
-4130.36,6865.11
-4133.74,6867.02
-4137.23,6868.81
-4140.82,6870.48
-4144.5,6872.03
-4148.28,6873.46
-4152.13,6874.77
-4156.07,6875.96
-4160.08,6877.03
-4164.15,6877.97
-4168.29,6878.79
-4172.49,2406.8
-4176.76,2407.37
-4181.08,2407.82
-4185.45,2408.15
-4189.88,2408.36
-4194.36,2408.45
-4198.88,2408.42
-4203.45,2408.27
-4208.06,2408
-4212.72,2407.61
-4217.42,2407.11
-4222.16,2406.49
-4226.94,2405.75
-4231.76,2404.9
-4236.62,2403.93
-4241.53,2402.84
-4246.47,2401.64
-4251.47,2400.32
-4256.51,2398.87
-4261.59,2397.31
-4266.73,2395.63
-4271.93,2393.82
-4277.18,2391.89
-4282.5,2389.84
-4287.89,2387.66
-4293.35,2385.35
-4298.9,2382.9
-4304.54,2380.33
-4310.28,2377.62
-4316.13,2374.77
-4322.09,2371.78
-4328.2,2368.66
-4334.45,2365.4
-4340.87,2362.01
-4347.47,2358.48
-4354.27,2354.83
-4361.29,2351.05
-4368.54,2347.17
-4376.06,2343.19
-4379.37,2337.82
-4382.95,2332.44
-4386.81,2327.06
-4390.96,2321.71
-4395.98,2315.97
-4401.29,2310.33
-4406.88,2304.81
-4412.74,2299.42
-4418.83,2294.19
-4425.15,2289.14
-4431.67,2284.27
-4438.35,2279.59
-4445.17,2275.1
-4452.11,2270.79
-4459.15,2266.67
-4466.25,2262.73
-4473.41,2258.96
-4480.61,2255.34
-4487.83,2251.88
-4495.05,2248.56
-4502.28,2245.37
-4509.49,2242.31
-4516.69,2239.37
-4523.86,2236.53
-4530.99,2233.8
-4538.09,2231.17
-4545.14,2228.63
-4552.14,2226.18
-4559.1,2223.82
-4566,2221.53
-4572.84,2219.32
-4579.57,2217.39
-4586.23,2215.53
-4592.83,2213.74
-4599.36,2212.01
-4605.82,2210.35
-4612.21,2208.76
-4618.53,2207.22
-4624.76,2205.75
-4630.61,2209.5
-4636.43,2213.32
-4642.24,2217.21
-4648.02,2221.15
-4653.78,2225.16
-4659.5,2229.23
-4665.19,2233.34
-4670.85,2237.51
-4676.48,2241.73
-4682.06,2245.99
-4687.6,2250.3
-4693.1,2254.64
-4698.54,2259.03
-4703.94,2263.46
-4709.29,2267.92
-4714.57,2272.41
-4719.8,2276.94
-4724.97,2281.5
-4730.07,2286.08
-4735.11,2290.7
-4740.08,2295.33
-4744.97,2299.99
-4749.8,2304.67
-4754.54,2309.37
-4759.21,2314.09
-4763.79,2318.82
-4768.3,2323.57
-4772.71,2328.33
-4777.04,2333.1
-4781.28,2337.89
-4785.43,2342.67
-4789.49,2347.47
-4791.99,2351.1
-4794.4,2354.73
-4796.71,2358.38
-4798.92,2362.03
-4801.04,2365.68
-4803.05,2369.34
-4804.96,2373
-4805.59,2375.55
-4806.14,2378.08
-4806.62,2380.6
-4807.02,2383.12
-4807.35,2385.62
-4807.6,2388.11
-4807.78,2390.6
-4807.89,2393.07
-4807.91,2395.53
-4807.87,2397.99
-4807.74,2400.43
-4807.54,2402.86
-4807.26,2405.29
-4806.91,2407.71
-4806.48,2410.11
-4805.97,2412.51
-4805.38,2414.9
-4804.71,2417.29
-4803.97,2419.66
-4803.15,2422.03
-4802.57,4249
-4801.92,4251.29
-4801.21,4253.58
-4800.42,4255.85
-4798.23,4257.25
-4795.97,4258.65
-4793.65,4260.04
-4791.26,4261.43
-4788.8,4262.82
-4786.28,4264.21
-4783.69,4265.6
-4781.04,4267
-4778.32,4268.39
-4775.53,4269.78
-4772.68,4271.18
-4769.76,4272.58
-4766.78,4273.98
-4763.74,4275.39
-4760.63,4276.8
-4757.45,4278.21
-4754.21,4279.63
-4750.9,4281.06
-4747.53,4282.49
-4744.1,4283.93
-4740.6,4285.38
-4738.76,4286.81
-4736.84,4288.26
-4734.81,4289.72
-4732.7,4291.18
-4730.5,4292.66
-4728.21,4294.15
-4725.82,4295.65
-4723.35,4297.16
-4720.79,4298.69
-4718.14,4300.23
-4715.4,1068.82
-4712.57,1070.38
-4709.65,1071.97
-4706.65,1073.57
-6665.84,1075.19
-6662.79,1076.59
-6659.64,1078.01
-6656.41,1079.46
-6653.75,1079.92
-6651.02,1080.39
-6648.2,1080.87
-6645.3,1081.37
-6642.33,1081.89
-6639.28,1082.43
-6636.14,1082.98
-6632.93,1083.55
-6629.65,1084.15
-6626.28,1084.76
-6622.84,1085.39
-6619.33,1086.05
-6615.74,1086.72
-6612.07,1087.42
-6608.33,1088.14
-6604.51,1088.89
-6600.62,1089.66
-6596.65,1090.46
-6592.61,1091.29
-6588.5,1092.14
-6584.32,1093.02
-6580.06,1093.93
-6575.73,1094.87
-6571.33,1095.83
-6566.86,1096.83
-6562.31,1097.87
-6557.7,1098.93
-6553.02,1100.03
-6548.26,1101.16
-6543.44,1102.33
-6538.54,1103.53
-6533.58,1104.77
-6528.55,-2232.57
-6523.45,-2231.26
-6518.29,-2229.9
-6514.25,-2228.9
-6510.16,-2227.87
-6506.01,-2226.81
-6501.81,-2225.71
-6497.56,-2224.57
-6493.25,-2223.4
-6488.89,-2222.2
-6484.48,-2220.95
-6480.02,-2219.67
-6475.5,-2218.35
-6470.93,-2216.99
-6466.31,-2215.58
-6461.64,-2214.14
-6456.92,-2212.66
-6452.42,-2211.4
-6447.88,-2210.12
-6443.29,-2208.79
-6438.66,-2207.43
-6433.99,-2206.03
-6429.28,-2204.6
-6424.53,-2203.12
-6419.74,2362.49
-6414.91,2364.04
-6410.04,2365.63
-6405.14,2367.27
-6400.19,2368.94
-6395.21,2370.66
-6390.19,2372.43
-6385.13,2374.23
-6380.04,2376.08
-6374.9,2377.97
-6369.74,2379.92
-6364.53,2381.9
-6359.3,2383.94
-6354.16,2385.98
-6349,2388.06
-6343.81,2390.18
-6338.59,2392.35
-6333.34,2394.56
-6328.06,2396.82
-6322.76,2399.12
-6317.43,2401.47
-6312.08,2403.86
-6306.7,2406.3
-6301.29,2408.78
-6295.86,2411.31
-6290.41,2413.89
-6284.93,2416.52
-6279.43,2419.2
-6273.9,2421.93
-6268.35,2424.71
-6262.78,2427.53
-6257.19,2430.41
-6251.58,2433.34
-6245.94,2436.33
-6240.29,2439.36
-6234.61,2442.45
-6228.92,2445.6
-6223.2,2448.79
-6217.47,2452.05
-6211.72,2455.35
-6205.96,2458.72
-6200.17,2462.13
-6194.37,2465.61
-6188.55,2469.14
-6182.72,2472.73
-6176.87,2476.38
-6171.01,2480.08
-6165.13,2483.85
-6159.24,2487.67
-6153.34,2491.56
-6147.42,2495.5
-6141.49,2499.5
-6135.55,2503.57
-6129.6,2507.69
-6123.64,2511.88
-6117.67,2516.12
-6111.69,2520.43
-6105.7,2524.8
-6099.71,2529.24
-6093.71,2533.74
-6087.7,2538.3
-6081.68,2542.92
-6075.66,2547.61
-6069.63,2552.36
-6063.6,2557.17
-6057.57,2562.05
-6051.53,2566.99
-6045.49,2572
-6039.45,2577.07
-6033.41,2582.21
-6027.37,2587.41
-6021.32,2592.68
-6015.28,2598.01
-6009.24,2603.41
-6003.21,2608.87
-5999.37,2614.24
-5995.5,2619.69
-5991.62,2625.2
-5987.71,2630.78
-5983.79,2636.43
-5979.85,2642.15
-5975.89,2647.94
-5972.18,2653.76
-5968.46,2659.64
-5964.74,2665.59
-5961.01,2671.61
-5957.27,2677.69
-5953.58,2683.9
-5949.89,2690.19
-5946.2,2696.54
-7557.14,2702.95
-7553.46,2709.43
-7549.77,2715.98
-7546.1,2722.59
-7542.42,2729.26
-7538.76,2736
-7535.1,2742.79
-7531.45,2749.65
-7527.81,2756.58
-7524.18,2763.56
-7520.57,2770.6
-7516.96,2777.7
-7513.38,2784.86
-7509.8,2792.08
-7506.25,2799.35
-7502.71,2806.68
-7499.19,2814.07
-7495.69,2821.51
-7492.21,2829.01
-7488.75,2836.56
-7485.31,2844.16
-7481.9,2851.82
-7478.52,2859.52
-7475.15,2867.27
-7471.82,2875.08
-7468.51,2882.93
-7465.24,2890.82
-7461.99,2898.76
-7458.77,2906.75
-7455.58,2914.78
-7452.43,2922.86
-7449.3,2930.97
-7446.22,2939.13
-7443.16,2947.32
-7440.56,2955.08
-7437.99,2962.86
-7435.48,2970.68
-7433,2978.53
-7430.58,2986.4
-7428.2,2994.3
-7425.87,3002.22
-7423.59,3010.17
-7421.36,3018.15
-7419.18,3026.15
-7417.05,3034.16
-7414.98,3042.2
-7412.95,3050.26
-7410.98,3058.33
-7409.06,3066.43
-7407.19,3074.53
-7405.38,3082.66
-7403.62,3090.79
-7401.91,3098.94
-7400.26,3107.1
-7398.67,3115.27
-7397.14,3123.44
-7395.65,3131.63
-7394.23,3139.82
-7392.86,3148.02
-7391.55,3156.22
-7390.3,3164.42
-7389.23,3172.67
-7388.22,3180.92
-7387.26,3189.16
-7386.36,3197.41
-7385.52,3205.64
-7384.73,3213.87
-7384,3222.1
-2356.21,3230.31
-2355.59,3238.52
-2355.03,3246.71
-2354.52,3254.89
-2354.08,3263.06
-2353.69,3271.22
-2353.36,3279.35
-2353.09,3287.48
-2352.87,3295.58
-2352.72,3303.66
-2352.62,3311.73
-2352.57,3319.77
-2352.59,3327.79
-2352.66,3335.78
-2352.78,3343.75
-2352.97,3351.7
-2353.13,3359.77
-2353.35,3367.82
-2353.63,3375.84
-2353.96,3383.83
-2354.34,3391.78
-2354.78,3399.71
-2355.27,3407.6
-2355.82,3415.45
-2356.41,3423.27
-2357.06,3431.05
-2357.77,3438.8
-2358.52,3446.5
-2359.32,3454.17
-2360.17,3461.79
-2361.07,3469.38
-2362.02,3476.92
-2363.02,3484.42
-2364.06,3491.88
-2365.15,3499.29
-2366.29,3506.65
-2367.47,3513.98
-2368.7,3521.25
-2369.96,3528.48
-2371.28,3535.66
-2372.63,3542.79
-2374.02,3549.87
-2375.46,3556.9
-2376.93,3563.88
-2378.44,3570.81
-2379.99,3577.7
-2381.58,3584.52
-2383.25,3591.29
-2384.95,3598.01
-2386.69,3604.67
-2388.47,3611.28
-2390.28,3617.83
-2392.13,3624.33
-2394.01,3630.78
-2395.92,3637.17
-2397.86,3643.51
-2399.84,3649.79
-2401.85,3656.02
-2403.88,3662.2
-2405.95,3668.32
-2408.04,3674.38
-2410.16,3680.39
-2412.3,3686.34
-2414.48,3692.24
-2416.67,3698.08
-2418.48,3703.44
-2420.31,3708.75
-2422.15,3713.99
-2424.02,3719.18
-2425.9,3724.31
-2427.79,3729.38
-2429.7,3734.4
-2431.63,3739.36
-2433.57,3744.26
-2435.52,3749.11
-2437.49,3753.9
-2439.47,3758.63
-2441.45,3763.31
-2443.45,3767.94
-2445.46,3772.51
-2447.48,3777.02
-2449.51,3781.48
-2451.54,3785.89
-2453.58,3790.25
-2455.63,3794.55
-2457.69,3798.8
-2459.75,3803
-2461.81,3807.14
-2463.88,3811.24
-2465.95,3815.29
-2468.03,3819.28
-2470.11,3823.23
-2472.19,3827.13
-2474.27,3830.98
-2476.35,1646.93
-2478.44,1650.68
-2480.52,1654.39
-2482.6,1658.05
-2484.56,1661.59
-2486.52,1665.09
-2488.48,1668.54
-2490.43,1671.95
-2492.38,1675.32
-2494.33,1678.64
-2496.28,1681.93
-2498.21,1685.17
-2500.14,1688.38
-2502.06,1691.54
-2503.99,1694.66
-2505.9,1697.75
-2508.44,1701.34
-2510.98,1704.9
-2513.52,1708.42
-2516.06,1711.9
-2518.59,1715.36
-2521.12,1718.78
-2523.65,1722.17
-2526.18,1725.52
-2528.71,1728.85
-2531.23,1732.15
-2533.74,1735.41
-2536.25,1738.65
-2538.76,1741.86
-2541.26,1745.04
-2543.75,1748.2
-2546.24,1751.33
-2548.73,1754.43
-2551.2,1757.5
-2553.67,1760.56
-2556.13,1763.58
-2558.58,1766.59
-2561.03,1769.57
-2563.46,1772.53
-2565.89,1775.46
-2568.31,1778.38
-2570.72,1781.27
-2573.12,1784.15
-2575.5,1787
-2577.88,1789.84
-2580.25,1792.65
-4024.06,1795.45
-4026.4,1798.23
-4028.73,1800.99
-4031.05,1803.74
-4033.36,1806.47
-4035.65,1809.18
-4037.93,1811.88
-4040.2,1814.57
-4042.45,1817.24
-4044.69,1819.89
-4046.92,1822.54
-4049.13,1825.17
-4051.32,1827.79
-4053.5,1830.39
-4055.66,1832.99
-4057.81,1835.57
-4059.94,1838.14
-4062.06,1840.71
-4064.15,1843.26
-4066.24,1845.8
-4068.3,1848.33
-4070.35,1850.86
-4072.38,1853.37
-4074.39,1855.88
-4076.38,1858.38
-4078.35,1860.87
-4080.31,1863.36
-4082.24,1865.84
-4084.16,1868.31
-4086.32,1870.97
-4087.54,1873.04
-4088.72,1875.12
-4089.88,1877.19
-4091.02,1879.26
-4092.13,1881.32
-4093.22,1883.39
-4094.27,1885.45
-4095.31,1887.51
-4096.31,1889.58
-4097.29,1891.64
-4098.25,1893.7
-4099.17,1895.76
-4100.07,1897.82
-4100.95,1899.89
-4101.79,1901.95
-4102.61,1904.01
-4103.39,1906.08
-4104.15,1908.15
-4104.88,1910.22
-4105.59,1912.29
-4106.26,1914.36
-4106.91,1916.43
-4107.52,1918.51
-4108.11,1920.59
-4108.66,1922.67
-4109.16,1924.74
-4109.63,1926.81
-4110.07,1928.88
-4111.85,1931.97
-4113.6,1935.05
-4115.32,1938.14
-4117.01,1941.22
-4118.67,1944.31
-4120.29,1947.39
-4121.89,1950.48
-4123.45,1953.56
-4124.99,1956.64
-4126.49,1959.72
-4127.96,1962.81
-4129.4,1965.89
-4130.81,1968.97
-4132.18,1972.05
-4133.53,1975.12
-4134.84,1978.2
-4136.13,1981.28
-7760.03,1984.49
-7761.27,1987.69
-7762.47,1990.89
-7763.65,1994.09
-7764.79,1997.27
-7765.9,2000.46
-7766.98,2003.63
-7768.03,2006.8
-7769.05,2009.96
-7770.04,2013.12
-7771,2016.27
-7771.93,2019.41
-7772.83,2022.55
-7773.69,2025.67
-7774.53,2028.79
-7775.34,2031.9
-7776.12,2035
-7776.87,2038.09
-7777.59,2041.17
-7778.29,2044.25
-7778.95,2047.31
-7779.59,2050.36
-7780.2,2053.41
-7780.78,2056.44
-7781.33,2059.46
-7781.31,2062.04
-7781.27,2064.61
-7781.21,2067.16
-7781.13,2069.71
-7781.04,2072.24
-7780.93,2074.77
-7780.8,2077.28
-7780.66,2079.78
-7780.5,2082.26
-7780.32,2084.74
-7780.13,2087.2
-7779.93,2089.64
-7779.71,2092.08
-7779.47,2094.5
-7779.22,2096.86
-7778.96,2099.22
-7778.69,2101.56
-7778.4,2103.89
-7778.1,2106.2
-7777.79,2108.5
-7777.46,2110.79
-7777.13,2113.06
-7776.79,2115.33
-7776.43,2117.57
-7776.07,2119.81
-7775.69,2122.02
-7775.31,2124.23
-7774.92,2126.42
-7774.51,2128.59
-7774.11,2130.75
-7773.69,2132.9
-7773.27,2135.03
-7772.84,2137.15
-7772.4,2139.25
-7771.96,2141.34
-7771.51,2143.41
-7771.05,2145.47
-7770.59,2147.51
-7770.13,2149.54
-7769.66,2151.56
-7769.19,2153.56
-7768.72,2155.54
-7768.24,2157.51
-7767.76,2159.47
-7767.27,2161.41
-7766.79,2163.34
-7766.3,2165.25
-7765.81,2167.15
-7765.43,2169.91
-7765.05,2172.64
-7764.66,2175.35
-7764.11,2178.38
-7763.56,2181.38
-7763,2184.36
-7762.44,2187.32
-7761.86,2190.25
-7761.28,2193.17
-7760.69,2196.06
-7760.48,2197.84
-7760.26,2199.6
-7760.03,2201.32
-7759.81,2203.01
-7759.59,2204.67
-7759.37,2206.3
-7759.15,2207.9
-7758.94,2209.47
-7758.72,2211.01
-7758.51,2212.53
-7758.3,2214.01
-7758.09,2215.47
-7757.89,2216.89
-7757.69,2218.29
